transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,operational_region,weather_zone,is_coastal,demand_gap,demand_ratio,demand_gap_pct,stockout_risk,days_of_inventory,critical_stockout,lead_time_buffer,can_survive_lead_time,demand_zscore,is_demand_shock,is_demand_crash,is_weather_shock,has_weather_impact,unmet_demand,revenue_at_risk,potential_revenue_at_risk,supply_gap,projected_stockout,week
2789,2559,336,Headphones,Appliances,2,410.37,2024-09-10 08:27:00,11,"Miami, FL",427,140,299,409,10,63,Male,58421.86,Bronze,Debit Card,False,BOGO,Sunny,True,Thursday,False,172,251,Coastal,Hurricane Risk,1,79,1.4593023255813953,45.93023255813954,False,1.701195219123506,False,-8.298804780876495,False,-0.3783129074005835,False,False,False,False,0,0.0,0.0,-176,False,37
2790,1017,743,Laptop,Electronics,3,1238.79,2024-08-03 17:57:00,17,"Chicago, IL",236,51,168,136,10,44,Male,37731.69,Platinum,Credit Card,False,Percentage Discount,Sunny,False,Tuesday,True,309,151,Inland,Winter Storm,0,-158,0.4886731391585761,-51.1326860841424,False,1.5629139072847682,False,-8.437086092715232,False,-1.2340584358993674,False,False,False,False,0,0.0,0.0,-85,False,31
2791,4496,237,Tablet,Appliances,1,264.89,2024-06-12 07:28:00,12,"Los Angeles, CA",428,108,103,489,7,46,Female,38389.2,Silver,Debit Card,True,BOGO,Sunny,False,Sunday,False,234,281,Coastal,Moderate,1,47,1.2008547008547008,20.085470085470085,False,1.5231316725978647,False,-5.476868327402135,False,-0.13213445691986048,False,False,False,False,0,0.0,0.0,-147,False,24
2792,8812,130,Headphones,Electronics,3,695.91,2024-07-26 19:04:00,19,"Los Angeles, CA",286,63,274,159,5,36,Male,46907.48,Silver,Credit Card,True,,Rainy,False,Thursday,True,335,299,Coastal,Moderate,1,-36,0.8925373134328358,-10.746268656716417,False,0.9565217391304348,False,-4.043478260869565,False,-0.01599861622113826,False,False,False,True,13,9046.83,0.0,13,True,30
2793,2276,201,Camera,Electronics,4,1201.42,2024-01-13 18:41:00,16,"Los Angeles, CA",359,122,222,139,3,21,Male,85193.08,Silver,Credit Card,True,,Rainy,True,Sunday,True,367,302,Coastal,Moderate,1,-65,0.8228882833787466,-17.71117166212534,False,1.1887417218543046,False,-1.8112582781456954,False,0.008691785529096115,False,False,False,True,0,0.0,0.0,-57,False,2
2794,3174,855,Headphones,Electronics,4,1509.55,2024-09-01 18:21:00,7,"Miami, FL",500,58,160,351,7,61,Female,43091.79,Gold,Debit Card,True,,Rainy,False,Wednesday,False,326,462,Coastal,Hurricane Risk,1,136,1.4171779141104295,41.717791411042946,False,1.0822510822510822,False,-5.917748917748918,False,1.3255132122082627,False,False,False,True,0,0.0,0.0,-38,False,35
2795,4705,154,Smartphone,Electronics,5,1275.99,2024-01-01 02:59:00,2,"Los Angeles, CA",481,67,262,360,1,19,Female,84088.82,Platinum,Credit Card,False,,Rainy,True,Saturday,True,257,484,Coastal,Moderate,1,227,1.8832684824902723,88.32684824902724,False,0.993801652892562,False,-0.006198347107438051,False,1.5065761583766482,False,False,True,True,3,3827.9700000000003,0.0,3,True,1
2796,9510,950,Washing Machine,Electronics,2,428.46,2024-01-31 05:52:00,5,"Miami, FL",341,126,125,272,7,60,Other,119685.07,Bronze,Credit Card,True,BOGO,Rainy,False,Monday,False,370,496,Coastal,Hurricane Risk,1,126,1.3405405405405406,34.054054054054056,False,0.6875,False,-6.3125,False,1.6053377653775855,False,False,False,True,0,0.0,0.0,155,True,5
2797,8291,169,Washing Machine,Electronics,1,215.91,2024-04-07 22:05:00,15,"Los Angeles, CA",495,149,246,158,1,18,Male,28407.67,Gold,Credit Card,False,,Sunny,False,Tuesday,True,324,119,Coastal,Moderate,1,-205,0.36728395061728397,-63.27160493827161,False,4.159663865546219,False,3.159663865546219,True,-1.4974227212352007,False,False,False,False,0,0.0,0.0,-376,False,14
2798,1152,610,Laptop,Electronics,2,1709.14,2024-06-26 19:17:00,8,"Chicago, IL",372,85,223,192,1,56,Female,98171.65,Silver,Cash,False,BOGO,Sunny,False,Monday,True,292,456,Inland,Winter Storm,0,164,1.5616438356164384,56.16438356164384,False,0.8157894736842105,False,-0.1842105263157895,False,1.2761324087077939,False,False,False,False,84,143567.76,0.0,84,True,26
2799,1132,794,Washing Machine,Appliances,1,446.09,2024-06-18 01:56:00,5,"Miami, FL",124,81,120,277,10,60,Male,92907.1,Gold,Credit Card,False,,Stormy,True,Friday,False,197,453,Coastal,Hurricane Risk,1,256,2.299492385786802,129.9492385786802,False,0.2737306843267108,False,-9.726269315673289,False,1.2792886591696182,False,False,True,True,0,0.0,0.0,329,True,25
2800,6629,127,Laptop,Electronics,3,633.35,2024-05-21 08:07:00,6,"New York, NY",488,150,238,408,9,48,Other,39075.18,Platinum,Cash,False,,Cloudy,False,Wednesday,True,175,119,Coastal,Winter Storm,1,-56,0.68,-32.0,False,4.100840336134453,False,-4.899159663865547,False,-1.4974227212352007,False,False,False,False,0,0.0,0.0,-369,False,21
2801,2975,283,Washing Machine,Electronics,4,899.96,2024-03-06 09:37:00,18,"Dallas, TX",341,138,267,464,10,49,Male,73447.38,Platinum,Cash,False,BOGO,Cloudy,False,Saturday,True,491,392,Inland,Moderate,0,-99,0.7983706720977597,-20.162932790224033,False,0.8698979591836735,False,-9.130102040816327,False,0.7494038380361273,False,False,False,False,51,45897.96,0.0,51,True,10
2802,7919,491,Laptop,Appliances,3,1249.32,2024-09-15 11:34:00,12,"Chicago, IL",247,81,259,187,8,32,Male,108792.22,Silver,Cash,True,,Stormy,True,Friday,True,483,342,Inland,Winter Storm,0,-141,0.7080745341614907,-29.19254658385093,False,0.7222222222222222,False,-7.277777777777778,False,0.368428392390943,False,False,False,True,95,118685.4,0.0,95,True,37
2803,3165,719,Camera,Electronics,5,488.8,2024-02-11 01:29:00,15,"Dallas, TX",465,108,291,448,3,38,Other,25956.68,Bronze,Cash,True,,Cloudy,True,Thursday,False,412,448,Inland,Moderate,0,36,1.087378640776699,8.737864077669903,False,1.0379464285714286,False,-1.9620535714285714,False,1.2102913373738355,False,False,False,False,0,0.0,0.0,-17,False,6
2804,8826,795,Washing Machine,Appliances,3,1601.31,2024-08-30 00:17:00,1,"New York, NY",34,57,272,332,8,62,Female,73743.12,Silver,Cash,True,,Rainy,False,Sunday,False,233,508,Coastal,Winter Storm,1,275,2.180257510729614,118.02575107296138,True,0.06692913385826772,False,-7.933070866141732,False,1.730615818384277,False,False,True,True,0,0.0,813465.48,474,True,35
2805,2160,434,TV,Electronics,2,1778.87,2024-03-15 05:43:00,10,"Chicago, IL",466,73,100,191,5,36,Female,21027.57,Bronze,Cash,False,Percentage Discount,Cloudy,False,Saturday,False,499,451,Inland,Winter Storm,0,-48,0.9038076152304609,-9.619238476953909,False,1.033259423503326,False,-3.966740576496674,False,1.23498173912407,False,False,False,False,0,0.0,0.0,-15,False,11
2806,4751,256,Fridge,Appliances,3,1387.07,2024-07-24 02:34:00,6,"Los Angeles, CA",30,104,130,397,1,55,Female,88738.38,Platinum,Digital Wallet,True,Percentage Discount,Cloudy,False,Friday,False,175,345,Coastal,Moderate,1,170,1.9714285714285715,97.14285714285714,True,0.08695652173913043,True,-0.9130434782608696,False,0.3930462374390153,False,False,False,False,0,0.0,478539.14999999997,315,True,30
2807,7276,410,Laptop,Appliances,3,1718.72,2024-04-07 18:07:00,9,"Dallas, TX",429,96,117,139,6,60,Other,47775.89,Platinum,Digital Wallet,False,Percentage Discount,Sunny,True,Wednesday,False,475,251,Inland,Moderate,0,-224,0.5284210526315789,-47.1578947368421,False,1.7091633466135459,False,-4.290836653386454,False,-0.3783129074005835,False,False,False,False,0,0.0,0.0,-178,False,14
2808,2463,736,Tablet,Appliances,5,1345.72,2024-04-23 10:54:00,2,"Chicago, IL",358,106,146,307,2,44,Other,119870.75,Silver,Cash,True,,Stormy,True,Wednesday,True,241,412,Inland,Winter Storm,0,171,1.7095435684647302,70.95435684647303,False,0.8689320388349514,False,-1.1310679611650487,False,0.9428447768459634,False,False,True,True,54,72668.88,0.0,54,True,17
2809,2678,738,Headphones,Appliances,2,1191.25,2024-07-11 11:13:00,5,"New York, NY",165,117,114,405,5,29,Male,77234.78,Bronze,Cash,True,,Rainy,True,Friday,True,350,189,Coastal,Winter Storm,1,-161,0.54,-46.0,False,0.873015873015873,False,-4.1269841269841265,False,-0.8870817050607444,False,False,False,True,24,28590.0,0.0,24,True,28
2810,2690,198,Camera,Electronics,1,993.11,2024-09-04 21:11:00,11,"Miami, FL",96,62,293,249,4,41,Female,43079.92,Gold,Debit Card,False,,Rainy,True,Tuesday,True,255,325,Coastal,Hurricane Risk,1,70,1.2745098039215685,27.450980392156865,False,0.2953846153846154,False,-3.7046153846153844,False,0.19798486561422632,False,False,False,True,229,227422.19,0.0,229,True,36
2811,6133,878,Tablet,Electronics,4,1372.5,2024-05-11 03:18:00,11,"Dallas, TX",498,87,150,171,2,60,Other,115491.09,Gold,Digital Wallet,False,BOGO,Stormy,False,Wednesday,False,414,419,Inland,Moderate,0,5,1.0120772946859904,1.2077294685990339,False,1.18854415274463,False,-0.8114558472553699,False,0.9716174537882367,False,False,False,True,0,0.0,0.0,-79,False,19
2812,7022,178,Washing Machine,Electronics,3,259.05,2024-01-24 17:51:00,11,"Dallas, TX",300,129,293,490,7,56,Other,56206.85,Bronze,Digital Wallet,True,,Sunny,True,Thursday,False,223,216,Inland,Moderate,0,-7,0.968609865470852,-3.1390134529147984,False,1.3888888888888888,False,-5.611111111111111,False,-0.6990997313109559,False,False,False,False,0,0.0,0.0,-84,False,4
2813,5902,776,Smartphone,Appliances,3,80.81,2024-06-16 22:02:00,10,"Dallas, TX",381,100,201,174,5,40,Other,56621.88,Platinum,Cash,True,,Rainy,True,Monday,True,464,363,Inland,Moderate,0,-101,0.7823275862068966,-21.767241379310345,False,1.0495867768595042,False,-3.9504132231404956,False,0.5407533077274491,False,False,False,True,0,0.0,0.0,-18,False,24
2814,3246,869,Headphones,Electronics,1,336.8,2024-02-12 13:32:00,14,"Los Angeles, CA",356,78,225,166,2,55,Female,63881.42,Silver,Debit Card,False,,Cloudy,True,Tuesday,False,374,389,Coastal,Moderate,1,15,1.0401069518716577,4.010695187165775,False,0.9151670951156813,False,-1.0848329048843186,False,0.7247134362858929,False,False,False,False,0,0.0,0.0,33,True,7
2815,7270,632,Headphones,Appliances,1,1189.87,2024-03-24 23:04:00,17,"New York, NY",73,95,146,410,2,19,Other,78673.21,Gold,Digital Wallet,False,,Rainy,True,Friday,False,387,189,Coastal,Winter Storm,1,-198,0.4883720930232558,-51.162790697674424,True,0.3862433862433862,False,-1.6137566137566137,False,-0.8870817050607444,False,False,False,True,0,0.0,224885.43,116,True,12
2816,3181,885,Headphones,Appliances,1,1900.01,2024-03-25 04:53:00,20,"Dallas, TX",181,90,256,172,10,64,Female,37526.24,Silver,Debit Card,True,,Rainy,False,Wednesday,False,179,271,Inland,Moderate,0,92,1.5139664804469273,51.39664804469274,False,0.6678966789667896,False,-9.33210332103321,False,-0.2141939404134348,False,False,True,True,0,0.0,0.0,90,True,13
2817,3340,604,Washing Machine,Appliances,5,1875.45,2024-01-01 14:37:00,8,"Dallas, TX",331,53,274,278,10,25,Other,119853.17,Bronze,Credit Card,False,Percentage Discount,Rainy,True,Sunday,True,336,439,Inland,Moderate,0,103,1.306547619047619,30.654761904761905,False,0.7539863325740319,False,-9.246013667425968,False,1.164405382278614,False,False,False,True,108,202548.6,0.0,108,True,1
2818,2120,911,Smartphone,Electronics,4,1229.67,2024-04-09 01:34:00,19,"Miami, FL",365,60,266,226,2,27,Male,96031.53,Bronze,Cash,True,,Stormy,False,Sunday,True,395,494,Coastal,Hurricane Risk,1,99,1.250632911392405,25.063291139240505,False,0.7388663967611336,False,-1.2611336032388665,False,1.588877497544096,False,False,False,True,129,158627.43000000002,0.0,129,True,15
2819,9691,577,TV,Electronics,2,810.16,2024-02-27 06:39:00,15,"Dallas, TX",302,124,118,379,4,23,Male,23793.86,Gold,Debit Card,True,Percentage Discount,Sunny,True,Sunday,True,319,119,Inland,Moderate,0,-200,0.3730407523510972,-62.695924764890286,False,2.53781512605042,False,-1.46218487394958,False,-1.4974227212352007,False,False,False,False,0,0.0,0.0,-183,False,9
2820,1138,306,Smartphone,Appliances,5,1575.41,2024-08-23 11:52:00,15,"Chicago, IL",28,76,288,231,7,31,Other,90759.52,Platinum,Debit Card,False,,Stormy,True,Sunday,True,198,447,Inland,Winter Storm,0,249,2.257575757575758,125.75757575757575,True,0.06263982102908278,True,-6.937360178970917,False,1.2300529690734736,False,False,True,True,419,660096.79,704208.27,419,True,34
2821,3688,400,Smartphone,Electronics,5,712.48,2024-05-17 13:40:00,2,"Dallas, TX",407,97,201,136,6,41,Male,73023.29,Silver,Digital Wallet,False,,Stormy,True,Thursday,False,134,444,Inland,Moderate,0,310,3.3134328358208953,231.34328358208953,False,0.9166666666666666,False,-5.083333333333333,False,1.1773708017068565,False,False,True,True,0,0.0,0.0,37,True,20
2822,8210,777,Laptop,Electronics,1,175.25,2024-04-27 09:24:00,10,"Chicago, IL",220,76,258,382,7,39,Male,85807.27,Gold,Credit Card,True,,Rainy,False,Thursday,True,100,254,Inland,Winter Storm,0,154,2.54,154.0,False,0.8661417322834646,False,-6.133858267716535,False,-0.38635464247465384,False,False,True,True,34,5958.5,0.0,34,True,17
2823,6753,609,TV,Appliances,5,931.23,2024-02-10 18:15:00,4,"Chicago, IL",354,58,261,326,5,30,Other,100125.65,Platinum,Cash,True,,Rainy,False,Wednesday,True,156,492,Inland,Winter Storm,0,336,3.1538461538461537,215.3846153846154,False,0.7195121951219512,False,-4.280487804878049,False,1.599320644794558,False,False,True,True,138,128509.74,0.0,138,True,6
2824,4490,602,Tablet,Appliances,2,1721.6,2024-03-26 15:27:00,4,"New York, NY",412,134,164,269,1,21,Female,49980.03,Platinum,Credit Card,True,,Stormy,True,Saturday,True,181,323,Coastal,Winter Storm,1,142,1.7845303867403315,78.45303867403315,False,1.2755417956656347,False,0.27554179566563475,True,0.21251537375315174,False,False,True,True,0,0.0,0.0,-89,False,13
2825,3480,616,Laptop,Electronics,4,1043.01,2024-05-10 14:42:00,14,"Chicago, IL",253,60,132,344,3,25,Female,88140.96,Platinum,Debit Card,False,,Stormy,True,Monday,False,215,372,Inland,Winter Storm,0,157,1.7302325581395348,73.0232558139535,False,0.6801075268817204,False,-2.3198924731182795,False,0.5848011597012315,False,False,True,True,0,0.0,0.0,119,True,19
2826,7745,367,Smartphone,Electronics,2,1691.61,2024-02-05 06:50:00,16,"Chicago, IL",235,53,210,299,6,28,Other,91852.39,Gold,Cash,True,,Sunny,False,Monday,False,247,282,Inland,Winter Storm,0,35,1.1417004048582995,14.17004048582996,False,0.8333333333333334,False,-5.166666666666667,False,-0.1559108928057997,False,False,False,False,0,0.0,0.0,47,True,6
2827,8248,655,Washing Machine,Appliances,1,325.45,2024-07-23 21:08:00,18,"Los Angeles, CA",61,64,121,144,5,39,Male,32115.77,Platinum,Cash,False,,Cloudy,False,Wednesday,True,208,426,Coastal,Moderate,1,218,2.048076923076923,104.8076923076923,True,0.1431924882629108,False,-4.856807511737089,False,1.0577280537369673,False,False,False,False,365,118789.25,138641.69999999998,365,True,30
2828,4559,451,Camera,Appliances,4,1248.05,2024-05-15 19:29:00,18,"New York, NY",285,142,263,350,3,32,Female,23951.5,Bronze,Digital Wallet,False,,Rainy,False,Friday,False,491,224,Coastal,Winter Storm,1,-267,0.45621181262729127,-54.378818737270876,False,1.2723214285714286,False,-1.7276785714285714,False,-0.5998735128332342,False,False,False,True,0,0.0,0.0,-61,False,20
2829,2420,928,Laptop,Appliances,2,1500.1,2024-05-03 08:47:00,3,"Los Angeles, CA",165,91,298,307,7,34,Male,58349.82,Bronze,Digital Wallet,True,Percentage Discount,Cloudy,False,Thursday,False,287,365,Coastal,Moderate,1,78,1.2717770034843205,27.177700348432055,False,0.4520547945205479,False,-6.5479452054794525,False,0.5571652044261639,False,False,False,False,0,0.0,0.0,200,True,18
2830,2646,980,TV,Electronics,3,1475.75,2024-01-28 13:55:00,12,"New York, NY",99,115,200,291,1,61,Other,30101.5,Gold,Debit Card,False,,Cloudy,False,Sunday,True,256,153,Coastal,Winter Storm,1,-103,0.59765625,-40.234375,True,0.6470588235294118,False,-0.3529411764705882,False,-1.2175981680658778,False,False,False,False,54,79690.5,225789.75,54,True,4
2831,3293,653,Laptop,Electronics,2,1003.88,2024-03-23 10:45:00,19,"Los Angeles, CA",365,88,206,447,1,30,Other,71177.2,Gold,Cash,False,,Cloudy,True,Monday,False,194,102,Coastal,Moderate,1,-92,0.5257731958762887,-47.42268041237113,False,3.5784313725490198,False,2.5784313725490198,True,-1.6373349978198621,False,False,False,False,0,0.0,0.0,-263,False,12
2832,3017,659,Headphones,Appliances,3,1649.19,2024-06-28 08:12:00,14,"Chicago, IL",205,97,269,348,7,45,Other,51774.97,Silver,Cash,True,,Rainy,True,Monday,False,231,336,Inland,Winter Storm,0,105,1.4545454545454546,45.45454545454545,False,0.6101190476190477,False,-6.3898809523809526,False,0.31919270229479835,False,False,False,True,0,0.0,0.0,131,True,26
2833,7291,118,Headphones,Electronics,5,353.46,2024-03-05 15:51:00,10,"Los Angeles, CA",1,100,207,182,3,64,Female,100935.28,Silver,Cash,False,BOGO,Cloudy,True,Tuesday,False,419,196,Coastal,Moderate,1,-223,0.4677804295942721,-53.22195704057279,True,0.00510204081632653,True,-2.9948979591836733,False,-0.8637024096458518,False,False,False,False,0,0.0,69278.15999999999,195,True,10
2834,6759,882,Laptop,Appliances,3,241.0,2024-06-10 14:25:00,13,"Los Angeles, CA",393,106,170,181,9,34,Female,25473.69,Platinum,Debit Card,False,BOGO,Sunny,True,Wednesday,True,279,489,Coastal,Moderate,1,210,1.7526881720430108,75.26881720430107,False,0.803680981595092,False,-8.196319018404909,False,1.5747027997464857,False,False,False,False,96,23136.0,0.0,96,True,24
2835,8035,132,Camera,Electronics,5,1122.39,2024-09-06 11:22:00,15,"New York, NY",325,78,223,442,10,42,Male,32119.47,Bronze,Cash,False,,Cloudy,True,Saturday,False,276,344,Coastal,Winter Storm,1,68,1.2463768115942029,24.637681159420293,False,0.9447674418604651,False,-9.055232558139535,False,0.35435741003237736,False,False,False,False,0,0.0,0.0,19,True,36
2836,6152,540,Laptop,Appliances,5,824.29,2024-05-23 10:24:00,8,"New York, NY",54,61,116,232,3,45,Other,38839.66,Gold,Digital Wallet,True,BOGO,Cloudy,True,Tuesday,True,419,431,Coastal,Winter Storm,1,12,1.0286396181384247,2.863961813842482,True,0.12529002320185614,False,-2.874709976798144,False,1.0987577954837546,False,False,False,False,377,310757.32999999996,355268.99,377,True,21
2837,3290,221,TV,Appliances,2,1804.79,2024-08-18 16:57:00,17,"Dallas, TX",243,78,107,286,3,55,Other,45464.35,Gold,Digital Wallet,False,BOGO,Sunny,True,Monday,False,177,367,Inland,Moderate,0,190,2.073446327683616,107.34463276836159,False,0.662125340599455,False,-2.337874659400545,False,0.5735771011248788,False,False,False,False,0,0.0,0.0,124,True,33
2838,5059,492,Camera,Electronics,1,1584.35,2024-01-20 02:51:00,13,"Miami, FL",148,111,225,366,4,32,Other,100977.07,Platinum,Cash,True,,Rainy,False,Sunday,True,306,299,Coastal,Hurricane Risk,1,-7,0.9771241830065359,-2.287581699346405,False,0.49498327759197325,False,-3.5050167224080266,False,-0.01599861622113826,False,False,False,True,151,239236.84999999998,0.0,151,True,3
2839,5537,560,Tablet,Electronics,5,913.17,2024-09-06 01:50:00,11,"Chicago, IL",475,57,277,366,9,47,Other,108132.49,Platinum,Debit Card,True,,Rainy,False,Monday,False,462,209,Inland,Winter Storm,0,-253,0.4523809523809524,-54.761904761904766,False,2.272727272727273,False,-6.727272727272727,False,-0.7567106687281695,False,False,False,True,0,0.0,0.0,-266,False,36
2840,2380,422,Tablet,Appliances,5,1374.82,2024-02-12 17:23:00,13,"Dallas, TX",114,138,246,220,5,21,Other,47413.61,Silver,Credit Card,True,BOGO,Rainy,False,Sunday,True,430,462,Inland,Moderate,0,32,1.0744186046511628,7.441860465116279,True,0.24675324675324675,False,-4.753246753246753,False,1.353142194313835,False,False,False,True,348,478437.36,635166.84,348,True,7
2841,5065,973,Washing Machine,Appliances,3,898.54,2024-03-24 04:20:00,20,"Miami, FL",358,55,156,323,4,45,Female,29859.42,Bronze,Debit Card,False,,Stormy,True,Friday,False,400,372,Coastal,Hurricane Risk,1,-28,0.93,-7.000000000000001,False,0.9623655913978495,False,-3.0376344086021505,False,0.614606842871666,False,False,False,True,0,0.0,0.0,14,True,12
2842,5668,485,Tablet,Electronics,5,993.89,2024-04-05 00:55:00,1,"New York, NY",10,142,188,321,6,48,Male,104003.63,Bronze,Credit Card,True,,Sunny,False,Tuesday,False,254,285,Coastal,Winter Storm,1,31,1.1220472440944882,12.204724409448819,True,0.03508771929824561,True,-5.964912280701754,False,-0.13122049105556532,False,False,False,False,0,0.0,283258.65,275,True,14
2843,1439,553,Tablet,Electronics,4,1557.11,2024-08-11 07:19:00,10,"New York, NY",131,139,146,107,8,58,Other,116832.34,Gold,Debit Card,True,,Cloudy,False,Sunday,True,313,391,Coastal,Winter Storm,1,78,1.2492012779552715,24.920127795527154,True,0.3350383631713555,False,-7.664961636828645,False,0.7411737041193825,False,False,False,False,260,404848.6,608830.01,260,True,32
2844,5942,570,TV,Electronics,5,750.02,2024-09-07 13:33:00,9,"New York, NY",31,141,213,355,10,39,Female,32387.29,Silver,Cash,True,,Rainy,True,Monday,False,403,125,Coastal,Winter Storm,1,-278,0.31017369727047145,-68.98263027295285,True,0.248,True,-9.752,False,-1.448041917734732,False,False,False,True,0,0.0,93752.5,94,True,36
2845,4366,136,TV,Electronics,1,1151.52,2024-07-08 12:22:00,17,"Los Angeles, CA",493,58,187,399,10,45,Male,33649.12,Platinum,Credit Card,False,,Cloudy,True,Sunday,True,234,99,Coastal,Moderate,1,-135,0.4230769230769231,-57.692307692307686,False,4.97979797979798,False,-5.02020202020202,False,-1.6620253995700964,False,False,False,False,0,0.0,0.0,-394,False,28
2846,9482,133,Camera,Electronics,4,1380.77,2024-05-30 17:03:00,9,"New York, NY",473,135,207,386,4,37,Other,37014.97,Bronze,Credit Card,False,BOGO,Stormy,False,Thursday,True,315,108,Coastal,Winter Storm,1,-207,0.34285714285714286,-65.71428571428571,False,4.37962962962963,False,0.37962962962962976,True,-1.5879541943193933,False,False,False,True,0,0.0,0.0,-365,False,22
2847,9348,281,Camera,Electronics,4,1000.28,2024-07-31 15:35:00,14,"Dallas, TX",80,138,193,210,9,36,Female,31269.06,Platinum,Digital Wallet,True,BOGO,Cloudy,False,Sunday,False,379,265,Inland,Moderate,0,-114,0.6992084432717678,-30.07915567282322,True,0.3018867924528302,False,-8.69811320754717,False,-0.29582316939046116,False,False,False,False,0,0.0,265074.2,185,True,31
2848,4090,670,Fridge,Appliances,3,912.04,2024-04-30 18:05:00,16,"Dallas, TX",179,109,134,220,10,19,Other,87068.93,Gold,Credit Card,False,Percentage Discount,Rainy,True,Sunday,True,227,322,Inland,Moderate,0,95,1.4185022026431717,41.85022026431718,False,0.5559006211180124,False,-9.444099378881987,False,0.2043094254037943,False,False,False,True,143,130421.72,0.0,143,True,18
2849,7418,775,Tablet,Electronics,1,619.43,2024-01-23 17:03:00,8,"Miami, FL",193,85,279,439,6,31,Male,106893.05,Silver,Digital Wallet,False,,Cloudy,True,Sunday,False,214,400,Coastal,Hurricane Risk,1,186,1.8691588785046729,86.91588785046729,False,0.4825,False,-5.5175,False,0.8152449093700856,False,False,False,False,0,0.0,0.0,207,True,4
2850,5842,981,Fridge,Electronics,3,1708.36,2024-03-11 10:05:00,7,"Miami, FL",488,122,281,244,10,58,Male,94494.68,Gold,Credit Card,True,BOGO,Cloudy,False,Tuesday,False,398,313,Coastal,Hurricane Risk,1,-85,0.7864321608040201,-21.35678391959799,False,1.5591054313099042,False,-8.440894568690096,False,0.09922325861328882,False,False,False,False,0,0.0,0.0,-175,False,11
2851,1894,898,Headphones,Electronics,1,1493.95,2024-06-26 08:17:00,6,"Dallas, TX",406,74,106,124,5,23,Other,77711.48,Silver,Debit Card,False,BOGO,Cloudy,False,Monday,False,355,240,Inland,Moderate,0,-115,0.676056338028169,-32.3943661971831,False,1.6916666666666667,False,-3.3083333333333336,False,-0.5015765173090809,False,False,False,False,0,0.0,0.0,-166,False,26
2852,4921,410,Smartphone,Appliances,1,1688.95,2024-05-20 15:40:00,6,"New York, NY",30,61,239,363,6,35,Other,26173.36,Silver,Credit Card,False,,Rainy,True,Thursday,True,477,369,Coastal,Winter Storm,1,-108,0.7735849056603774,-22.641509433962266,True,0.08130081300813008,True,-5.91869918699187,False,0.5899889978235937,False,False,False,True,339,572554.05,623222.55,339,True,21
2853,9108,823,Laptop,Appliances,1,207.9,2024-02-03 04:03:00,20,"Chicago, IL",23,107,163,202,9,50,Female,22550.94,Bronze,Credit Card,True,,Sunny,True,Thursday,False,156,207,Inland,Winter Storm,0,51,1.3269230769230769,32.69230769230769,True,0.1111111111111111,True,-8.88888888888889,False,-0.7393746347723106,False,False,False,False,0,0.0,43035.3,184,True,5
2854,7322,268,Camera,Electronics,2,1733.61,2024-05-28 06:38:00,3,"Los Angeles, CA",150,96,127,475,10,29,Other,44471.2,Bronze,Credit Card,True,BOGO,Cloudy,True,Monday,True,201,223,Coastal,Moderate,1,22,1.109452736318408,10.945273631840797,False,0.672645739910314,False,-9.327354260089686,False,-0.6414887938937424,False,False,False,False,73,126553.53,0.0,73,True,22
2855,2847,603,Camera,Appliances,1,160.14,2024-01-14 23:53:00,6,"Los Angeles, CA",61,103,275,199,3,29,Female,39470.05,Platinum,Debit Card,False,Percentage Discount,Sunny,True,Monday,True,152,470,Coastal,Moderate,1,318,3.0921052631578947,209.21052631578948,True,0.12978723404255318,False,-2.870212765957447,False,1.4187897811086945,False,False,False,False,409,65497.259999999995,75265.79999999999,409,True,2
2856,4949,541,Camera,Appliances,2,584.62,2024-01-19 11:23:00,10,"Miami, FL",102,53,295,341,3,25,Male,93947.11,Platinum,Digital Wallet,True,,Cloudy,True,Thursday,True,132,248,Coastal,Hurricane Risk,1,116,1.878787878787879,87.87878787878788,False,0.4112903225806452,False,-2.588709677419355,False,-0.4029307524486558,False,False,False,False,146,85354.52,0.0,146,True,3
2857,9185,237,Fridge,Appliances,3,149.68,2024-01-23 13:06:00,18,"Los Angeles, CA",460,113,292,361,6,22,Male,92122.77,Platinum,Cash,True,,Cloudy,False,Monday,False,313,126,Coastal,Moderate,1,-187,0.402555910543131,-59.7444089456869,False,3.6507936507936507,False,-2.3492063492063493,False,-1.4040564510702627,False,False,False,False,0,0.0,0.0,-334,False,4
2858,2163,419,Camera,Electronics,3,1627.29,2024-06-01 21:46:00,20,"Dallas, TX",50,79,149,211,2,57,Other,95355.25,Platinum,Digital Wallet,True,Percentage Discount,Stormy,False,Friday,False,410,149,Inland,Moderate,0,-261,0.36341463414634145,-63.65853658536585,True,0.33557046979865773,False,-1.6644295302013423,False,-1.250518703732857,False,False,False,True,0,0.0,242466.21,99,True,22
