id,location,region,category,product,weather,inventory,reorder_point,actual_demand,forecast_demand,supply_gap,lead_time,is_stockout,is_critical,is_shock,recommendation,priority,score,ai_insight,financial_impact,revenue_at_risk
1896,"Dallas, TX",Inland,Electronics,Tablet,Cloudy,17,113,315,464,298,4,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,283058.28,283058.28
3497,"Chicago, IL",Inland,Electronics,Fridge,Stormy,211,102,360,242,149,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,283004.64,0.0
3004,"New York, NY",Coastal,Electronics,Tablet,Cloudy,335,57,482,185,147,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,282939.72,282939.72
3631,"New York, NY",Coastal,Appliances,Fridge,Sunny,185,83,479,164,294,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,282572.22,282572.22
766,"Chicago, IL",Inland,Electronics,Laptop,Stormy,115,122,266,493,151,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,281945.69,0.0
385,"Dallas, TX",Inland,Electronics,Fridge,Sunny,246,51,437,173,191,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,281931.27999999997,281931.27999999997
3911,"Dallas, TX",Inland,Appliances,Washing Machine,Stormy,88,101,246,489,158,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,281551.26,0.0
1003,"Chicago, IL",Inland,Appliances,Smartphone,Sunny,224,128,387,102,163,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,281474.92,281474.92
4700,"New York, NY",Coastal,Appliances,Laptop,Sunny,272,74,489,332,217,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,281149.54,281149.54
934,"Chicago, IL",Inland,Appliances,TV,Rainy,174,72,493,172,319,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,280276.59,0.0
370,"Dallas, TX",Inland,Appliances,TV,Stormy,152,51,442,380,290,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,280258.89999999997,0.0
2471,"Chicago, IL",Inland,Appliances,Headphones,Cloudy,155,110,495,361,340,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,279867.6,0.0
573,"Chicago, IL",Inland,Electronics,Tablet,Sunny,55,61,325,451,270,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,279660.6,0.0
247,"New York, NY",Coastal,Appliances,Laptop,Sunny,183,61,343,292,160,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,278512.0,0.0
1899,"Dallas, TX",Inland,Electronics,Tablet,Cloudy,48,134,210,366,162,2,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,278068.14,278068.14
2361,"Los Angeles, CA",Coastal,Electronics,Fridge,Rainy,144,117,299,188,155,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,278000.25,0.0
4809,"Los Angeles, CA",Coastal,Appliances,Tablet,Sunny,275,50,444,234,169,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,277900.22000000003,0.0
97,"Chicago, IL",Inland,Appliances,Camera,Sunny,103,53,323,101,220,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,277816.0,0.0
3541,"Dallas, TX",Inland,Appliances,Washing Machine,Rainy,327,61,506,216,179,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,277641.52999999997,0.0
4369,"Los Angeles, CA",Coastal,Electronics,Laptop,Stormy,93,145,339,473,246,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,277424.04,0.0
4884,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,160,119,311,307,151,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,277350.76,0.0
2569,"Los Angeles, CA",Coastal,Electronics,TV,Rainy,259,76,417,131,158,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,276741.74,0.0
2401,"Los Angeles, CA",Coastal,Appliances,Headphones,Stormy,267,52,420,202,153,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,275551.47000000003,0.0
4826,"Chicago, IL",Inland,Electronics,Fridge,Stormy,6,111,299,176,293,3,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Stormy,275138.72,0.0
427,"New York, NY",Coastal,Appliances,Washing Machine,Cloudy,183,106,337,168,154,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,274448.02,274448.02
3703,"Chicago, IL",Inland,Electronics,Tablet,Sunny,151,134,329,273,178,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,274123.56,0.0
2870,"Los Angeles, CA",Coastal,Electronics,Camera,Sunny,224,111,379,145,155,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,273880.35,0.0
4838,"New York, NY",Coastal,Appliances,Tablet,Rainy,145,57,491,187,346,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,273838.24,0.0
2842,"New York, NY",Coastal,Electronics,Tablet,Sunny,10,142,285,254,275,6,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,273319.75,0.0
4016,"New York, NY",Coastal,Electronics,Fridge,Sunny,323,56,462,205,139,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,273267.05,0.0
18,"New York, NY",Coastal,Electronics,Laptop,Sunny,191,58,418,348,227,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,272835.84,272835.84
726,"Dallas, TX",Inland,Electronics,Camera,Sunny,197,74,498,183,301,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,272829.41,272829.41
3782,"Miami, FL",Coastal,Appliances,Smartphone,Cloudy,17,82,373,106,356,3,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,272201.16000000003,272201.16000000003
3537,"Miami, FL",Coastal,Electronics,Tablet,Sunny,142,76,401,360,259,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,271610.71,0.0
138,"Chicago, IL",Inland,Appliances,TV,Sunny,266,149,453,207,187,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,270665.67000000004,0.0
2593,"New York, NY",Coastal,Appliances,Tablet,Stormy,35,123,472,264,437,2,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Stormy,269594.04,0.0
4997,"Los Angeles, CA",Coastal,Appliances,Laptop,Sunny,207,98,397,388,190,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,269437.1,269437.1
672,"New York, NY",Coastal,Appliances,Fridge,Cloudy,77,74,267,209,190,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,269427.6,269427.6
1259,"Los Angeles, CA",Coastal,Appliances,Fridge,Cloudy,144,54,468,235,324,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,269208.36,269208.36
3788,"New York, NY",Coastal,Appliances,Headphones,Stormy,117,84,266,287,149,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,269149.13,0.0
3450,"Los Angeles, CA",Coastal,Electronics,Smartphone,Sunny,155,115,310,277,155,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,268680.10000000003,268680.10000000003
3442,"Miami, FL",Coastal,Electronics,Laptop,Cloudy,108,92,352,106,244,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,268604.95999999996,0.0
1076,"Chicago, IL",Inland,Electronics,Laptop,Cloudy,250,58,414,127,164,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,268540.16000000003,0.0
438,"Dallas, TX",Inland,Electronics,Headphones,Stormy,41,124,197,307,156,2,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Stormy,268382.4,0.0
2347,"Miami, FL",Coastal,Electronics,Smartphone,Stormy,107,82,417,251,310,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,267867.9,0.0
3390,"Dallas, TX",Inland,Electronics,Fridge,Cloudy,136,50,318,315,182,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,267274.27999999997,0.0
1525,"New York, NY",Coastal,Electronics,Fridge,Stormy,146,127,479,117,333,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,266992.74,0.0
1670,"Los Angeles, CA",Coastal,Appliances,Tablet,Stormy,227,78,386,397,159,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,266596.89,0.0
783,"Dallas, TX",Inland,Electronics,Fridge,Cloudy,175,51,333,283,158,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,266019.86,266019.86
729,"Chicago, IL",Inland,Appliances,Camera,Sunny,200,133,433,367,233,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,265885.62,0.0
4501,"Dallas, TX",Inland,Electronics,Fridge,Rainy,99,52,269,107,170,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,265140.5,0.0
2647,"Dallas, TX",Inland,Electronics,Headphones,Rainy,32,97,449,341,417,4,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,264711.6,0.0
4852,"New York, NY",Coastal,Appliances,Laptop,Sunny,64,127,232,342,168,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,264514.32,0.0
3356,"Los Angeles, CA",Coastal,Electronics,Tablet,Cloudy,38,122,277,436,239,4,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,264439.16000000003,0.0
1164,"Los Angeles, CA",Coastal,Electronics,TV,Cloudy,13,113,182,244,169,2,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,263856.32,0.0
4883,"Dallas, TX",Inland,Electronics,Headphones,Sunny,241,112,387,241,146,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,263816.16000000003,263816.16000000003
2599,"Los Angeles, CA",Coastal,Electronics,Laptop,Stormy,169,129,367,256,198,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,263524.14,0.0
154,"Los Angeles, CA",Coastal,Electronics,Smartphone,Cloudy,216,110,470,115,254,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,263436.10000000003,0.0
3272,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,263,101,452,303,189,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,263139.02999999997,0.0
1316,"Chicago, IL",Inland,Appliances,Fridge,Cloudy,240,134,372,206,132,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,263062.8,0.0
4013,"Chicago, IL",Inland,Electronics,Smartphone,Stormy,0,84,179,485,179,5,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Stormy,263060.19,0.0
3122,"Miami, FL",Coastal,Appliances,Fridge,Stormy,162,105,319,147,157,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,262813.29,0.0
907,"Dallas, TX",Inland,Electronics,Camera,Sunny,97,107,508,447,411,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,261539.85,0.0
3203,"New York, NY",Coastal,Electronics,Headphones,Stormy,358,124,508,116,150,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,261286.5,0.0
2228,"Los Angeles, CA",Coastal,Electronics,Smartphone,Cloudy,210,73,394,177,184,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,261112.56,261112.56
4296,"Chicago, IL",Inland,Appliances,Smartphone,Cloudy,28,131,194,347,166,4,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,260988.52000000002,0.0
3728,"Los Angeles, CA",Coastal,Electronics,Headphones,Sunny,177,117,354,155,177,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,260807.73,260807.73
1092,"Miami, FL",Coastal,Appliances,Smartphone,Cloudy,2,64,313,211,311,7,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,260748.62,260748.62
448,"Chicago, IL",Inland,Electronics,TV,Stormy,122,54,392,243,270,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Stormy,260242.2,0.0
4778,"Chicago, IL",Inland,Electronics,Tablet,Sunny,40,80,500,298,460,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,259982.8,0.0
3552,"Miami, FL",Coastal,Electronics,Washing Machine,Sunny,88,86,338,139,250,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,258060.0,0.0
1660,"Miami, FL",Coastal,Appliances,Camera,Rainy,12,95,282,238,270,4,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,257801.40000000002,0.0
1974,"Chicago, IL",Inland,Electronics,TV,Sunny,134,68,322,375,188,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,257654.0,0.0
3000,"Miami, FL",Coastal,Electronics,TV,Cloudy,207,121,401,152,194,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,257591.25999999998,0.0
484,"Miami, FL",Coastal,Appliances,Washing Machine,Sunny,76,83,273,477,197,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,256791.47,256791.47
98,"Dallas, TX",Inland,Appliances,Headphones,Sunny,183,73,362,348,179,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,256464.04,256464.04
3956,"Los Angeles, CA",Coastal,Appliances,Tablet,Cloudy,323,141,474,372,151,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,256444.81,0.0
3210,"Dallas, TX",Inland,Appliances,Fridge,Stormy,77,100,234,335,157,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,256167.48,0.0
540,"Dallas, TX",Inland,Electronics,Camera,Sunny,199,50,397,357,198,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,256140.72000000003,256140.72000000003
2051,"Miami, FL",Coastal,Appliances,Headphones,Rainy,86,103,266,295,180,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,255852.00000000003,0.0
14,"Miami, FL",Coastal,Appliances,Washing Machine,Rainy,118,94,446,273,328,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,255239.75999999998,0.0
1388,"New York, NY",Coastal,Appliances,TV,Cloudy,69,62,288,137,219,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,254460.48,254460.48
4892,"Dallas, TX",Inland,Electronics,Camera,Cloudy,292,115,504,345,212,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,254251.59999999998,0.0
1846,"Miami, FL",Coastal,Appliances,Camera,Cloudy,124,135,436,218,312,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,254245.68,254245.68
1062,"Miami, FL",Coastal,Electronics,Camera,Sunny,177,99,331,238,154,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,254229.36,254229.36
4748,"Los Angeles, CA",Coastal,Appliances,Fridge,Cloudy,274,109,430,214,156,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,253944.59999999998,0.0
4784,"New York, NY",Coastal,Electronics,Washing Machine,Rainy,233,104,362,173,129,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Rainy,253882.31999999998,0.0
3855,"New York, NY",Coastal,Appliances,TV,Cloudy,41,86,169,123,128,4,True,True,False,STANDARD RESTOCK,MEDIUM,40,Critical Inventory Level,253541.12,253541.12
1467,"Dallas, TX",Inland,Electronics,Laptop,Cloudy,117,59,389,413,272,10,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,253536.64,0.0
3130,"Dallas, TX",Inland,Electronics,Washing Machine,Sunny,160,140,413,377,253,4,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,253407.33000000002,253407.33000000002
3529,"Miami, FL",Coastal,Electronics,Headphones,Rainy,18,55,257,452,239,3,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,253038.86000000002,0.0
4359,"Los Angeles, CA",Coastal,Electronics,Camera,Rainy,184,80,492,160,308,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,251740.72,0.0
1310,"Chicago, IL",Inland,Electronics,TV,Sunny,331,76,474,117,143,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,251674.28,251674.28
2270,"Los Angeles, CA",Coastal,Electronics,Headphones,Stormy,247,52,400,482,153,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,251487.63,0.0
2176,"Miami, FL",Coastal,Electronics,Camera,Cloudy,203,59,403,495,200,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,251426.00000000003,251426.00000000003
3058,"New York, NY",Coastal,Electronics,Headphones,Sunny,227,103,361,381,134,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,251026.22,0.0
3171,"Dallas, TX",Inland,Appliances,Smartphone,Sunny,136,51,460,334,324,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,250957.43999999997,0.0
1165,"Miami, FL",Coastal,Electronics,Tablet,Rainy,36,93,197,286,161,1,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,250817.06999999998,0.0
1426,"Los Angeles, CA",Coastal,Appliances,Headphones,Sunny,193,148,338,207,145,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,250738.35,0.0
445,"Los Angeles, CA",Coastal,Electronics,Camera,Sunny,154,112,389,464,235,5,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,250307.90000000002,250307.90000000002
570,"Dallas, TX",Inland,Electronics,Headphones,Stormy,199,105,507,408,308,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,249997.43999999997,0.0
4421,"New York, NY",Coastal,Appliances,Fridge,Sunny,184,142,386,102,202,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,249781.08,0.0
3493,"Chicago, IL",Inland,Appliances,TV,Sunny,130,77,484,309,354,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,249035.46,249035.46
4018,"New York, NY",Coastal,Electronics,Smartphone,Rainy,180,89,376,175,196,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,248079.16,0.0
2872,"Dallas, TX",Inland,Appliances,TV,Cloudy,79,134,451,250,372,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,247978.92,247978.92
265,"New York, NY",Coastal,Appliances,Fridge,Cloudy,201,54,443,348,242,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,246968.25999999998,246968.25999999998
539,"Miami, FL",Coastal,Electronics,Washing Machine,Cloudy,104,103,327,400,223,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,246905.6,0.0
3005,"Miami, FL",Coastal,Electronics,TV,Cloudy,2,97,388,148,386,5,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,246561.36,0.0
984,"Chicago, IL",Inland,Appliances,Washing Machine,Stormy,326,131,452,284,126,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap | Weather: Stormy,246301.02,0.0
2223,"New York, NY",Coastal,Appliances,Camera,Cloudy,130,147,285,484,155,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,246101.25,0.0
1675,"Los Angeles, CA",Coastal,Appliances,Tablet,Cloudy,211,73,337,155,126,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,244917.54,0.0
4136,"Chicago, IL",Inland,Appliances,Smartphone,Stormy,18,68,194,131,176,1,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Stormy,244177.12,0.0
2740,"New York, NY",Coastal,Appliances,Headphones,Cloudy,287,84,486,307,199,1,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,244141.15999999997,244141.15999999997
1643,"Los Angeles, CA",Coastal,Electronics,Washing Machine,Rainy,193,128,420,166,227,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,243900.15000000002,0.0
4200,"Los Angeles, CA",Coastal,Electronics,Tablet,Cloudy,105,136,489,128,384,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,243847.68,0.0
4641,"Los Angeles, CA",Coastal,Electronics,Fridge,Rainy,58,133,192,486,134,3,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,243491.4,0.0
4087,"New York, NY",Coastal,Electronics,Laptop,Rainy,128,138,284,101,156,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,243341.28000000003,0.0
2987,"Chicago, IL",Inland,Appliances,TV,Sunny,69,93,288,417,219,2,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,243223.58999999997,243223.58999999997
2278,"Chicago, IL",Inland,Appliances,Camera,Rainy,290,119,491,163,201,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,242180.88000000003,0.0
906,"Miami, FL",Coastal,Appliances,TV,Rainy,151,133,358,295,207,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,241504.83000000002,0.0
4069,"Los Angeles, CA",Coastal,Electronics,TV,Rainy,131,89,277,463,146,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,240774.44,0.0
4606,"Miami, FL",Coastal,Electronics,Camera,Cloudy,151,86,418,132,267,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,240089.07,240089.07
1050,"Los Angeles, CA",Coastal,Appliances,Laptop,Rainy,192,72,394,353,202,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,240000.24,0.0
3060,"Dallas, TX",Inland,Electronics,Smartphone,Cloudy,285,72,482,267,197,8,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Lead Time Gap,239689.90000000002,0.0
1368,"New York, NY",Coastal,Appliances,Smartphone,Cloudy,114,104,452,466,338,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,239104.58,0.0
1608,"Chicago, IL",Inland,Appliances,Smartphone,Rainy,68,74,295,163,227,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Rainy,238111.65000000002,0.0
4485,"Chicago, IL",Inland,Appliances,Headphones,Sunny,114,125,267,109,153,2,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,237944.07,0.0
4744,"Dallas, TX",Inland,Appliances,Fridge,Sunny,57,108,356,287,299,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,237666.13,0.0
459,"Miami, FL",Coastal,Electronics,Tablet,Sunny,291,109,416,461,125,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk,237476.25,0.0
454,"Los Angeles, CA",Coastal,Appliances,Smartphone,Sunny,128,114,378,299,250,3,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,236670.0,0.0
2448,"New York, NY",Coastal,Electronics,Washing Machine,Stormy,177,73,475,386,298,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,235822.30000000002,0.0
815,"Dallas, TX",Inland,Electronics,Washing Machine,Sunny,64,132,364,397,300,7,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,235611.0,0.0
3179,"Los Angeles, CA",Coastal,Electronics,Tablet,Cloudy,330,72,458,293,128,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,235301.12,235301.12
4940,"Los Angeles, CA",Coastal,Appliances,Headphones,Cloudy,126,91,382,136,256,7,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,234478.08,0.0
3702,"Los Angeles, CA",Coastal,Electronics,Fridge,Rainy,31,114,255,343,224,1,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level | Weather: Rainy,234286.08000000002,0.0
2016,"Dallas, TX",Inland,Electronics,Washing Machine,Cloudy,28,122,475,136,447,5,False,True,False,PRE-EMPTIVE REORDER,MEDIUM,50,Critical Inventory Level,233280.36,0.0
3822,"Los Angeles, CA",Coastal,Appliances,Smartphone,Stormy,339,127,475,260,136,6,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,233231.84,0.0
3025,"Los Angeles, CA",Coastal,Appliances,Tablet,Stormy,114,55,381,268,267,9,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Long Lead Time + Coastal Risk | Weather: Stormy,232802.63999999998,0.0
1530,"Miami, FL",Coastal,Appliances,TV,Stormy,332,104,452,174,120,5,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,232527.6,0.0
1885,"Miami, FL",Coastal,Electronics,Camera,Cloudy,46,80,449,109,403,3,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,231773.36000000002,231773.36000000002
1418,"Los Angeles, CA",Coastal,Appliances,Smartphone,Sunny,95,145,211,479,116,7,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,231758.72,231758.72
181,"Chicago, IL",Inland,Appliances,TV,Sunny,125,55,383,347,258,6,True,False,False,STANDARD RESTOCK,MEDIUM,40,Stockout Event,231410.52000000002,231410.52000000002
3932,"Los Angeles, CA",Coastal,Appliances,Laptop,Cloudy,258,93,379,438,121,1,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,231289.08000000002,0.0
3330,"Los Angeles, CA",Coastal,Appliances,Headphones,Stormy,336,141,507,382,171,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Weather: Stormy,231092.82,0.0
3407,"New York, NY",Coastal,Appliances,TV,Cloudy,199,115,495,467,296,4,False,False,False,PRE-EMPTIVE REORDER,MEDIUM,50,Inventory Below Reorder Point,230219.91999999998,0.0
